,time,open,high,low,close,tick_volume,spread,real_volume
7000,1719805500,2324.41,2324.42,2323.86,2323.91,213,19,0
7001,1719805680,2323.92,2324.12,2323.8,2323.95,185,19,0
7002,1719805860,2323.97,2324.01,2323.3,2323.53,229,19,0
7003,1719806040,2323.6,2323.96,2323.18,2323.78,344,19,0
7004,1719806220,2323.72,2324.77,2323.54,2324.77,293,19,0
7005,1719806400,2324.77,2325.18,2323.4,2325.12,828,19,0
7006,1719806580,2325.15,2326.13,2324.21,2324.37,561,19,0
7007,1719806760,2324.37,2325.5,2324.05,2325.25,392,19,0
7008,1719806940,2325.24,2326.36,2325.01,2325.96,395,19,0
7009,1719807120,2325.93,2326.38,2325.73,2325.92,341,19,0
7010,1719807300,2325.93,2326.15,2325.35,2325.45,367,19,0
7011,1719807480,2325.45,2325.97,2325.15,2325.54,289,19,0
7012,1719807660,2325.53,2326.17,2325.2,2325.99,276,19,0
7013,1719807840,2326.03,2326.8,2325.48,2326.53,285,19,0
7014,1719808020,2326.53,2327.8,2326.41,2327.69,344,19,0
7015,1719808200,2327.7,2328.15,2327.15,2327.64,385,19,0
7016,1719808380,2327.65,2328.57,2327.65,2328.29,327,19,0
7017,1719808560,2328.29,2328.34,2327.43,2327.51,301,19,0
7018,1719808740,2327.5,2327.51,2326.69,2327.11,306,19,0
7019,1719808920,2327.15,2327.26,2326.09,2326.3,245,19,0
7020,1719809100,2326.32,2326.92,2326.32,2326.77,188,19,0
7021,1719809280,2326.73,2327.07,2326.4,2326.87,230,19,0
7022,1719809460,2326.88,2327.07,2326.05,2326.29,221,19,0
7023,1719809640,2326.28,2327.56,2326.2,2327.44,261,19,0
7024,1719809820,2327.5,2327.89,2327.27,2327.82,213,19,0
7025,1719810000,2327.82,2327.82,2326.85,2327.11,330,19,0
7026,1719810180,2327.08,2327.18,2326.69,2326.69,179,19,0
7027,1719810360,2326.76,2326.85,2326.16,2326.2,164,19,0
7028,1719810540,2326.23,2326.79,2326.18,2326.41,265,19,0
7029,1719810720,2326.42,2326.87,2326.38,2326.45,251,19,0
7030,1719810900,2326.45,2326.88,2326.26,2326.31,163,19,0
7031,1719811080,2326.27,2326.48,2326.19,2326.29,99,19,0
7032,1719811260,2326.29,2326.7,2326.26,2326.34,94,19,0
7033,1719811440,2326.37,2326.5,2325.93,2326.03,100,19,0
7034,1719811620,2326.02,2326.48,2325.75,2326.3,123,19,0
7035,1719811800,2326.28,2326.31,2325.24,2325.95,327,19,0
7036,1719811980,2325.95,2326.0,2324.85,2324.87,238,19,0
7037,1719812160,2324.91,2325.49,2324.43,2325.27,385,19,0
7038,1719812340,2325.28,2325.36,2324.77,2324.86,376,19,0
7039,1719812520,2324.88,2326.34,2324.66,2326.2,336,19,0
7040,1719812700,2326.21,2326.73,2326.2,2326.64,240,19,0
7041,1719812880,2326.61,2326.87,2326.37,2326.37,140,19,0
7042,1719813060,2326.4,2326.83,2326.37,2326.83,154,19,0
7043,1719813240,2326.84,2326.9,2326.53,2326.82,180,19,0
7044,1719813420,2326.85,2326.86,2326.21,2326.63,200,19,0
7045,1719813600,2326.62,2326.9,2326.28,2326.48,127,19,0
7046,1719813780,2326.52,2327.54,2326.47,2327.07,232,19,0
7047,1719813960,2327.06,2327.06,2326.43,2326.63,267,19,0
7048,1719814140,2326.62,2327.45,2326.43,2327.38,256,19,0
7049,1719814320,2327.38,2327.45,2327.1,2327.3,225,19,0
7050,1719814500,2327.3,2327.38,2326.51,2326.71,142,19,0
7051,1719814680,2326.72,2327.04,2326.62,2326.79,137,19,0
7052,1719814860,2326.8,2327.2,2326.8,2327.04,123,19,0
7053,1719815040,2327.06,2327.43,2326.66,2326.83,255,19,0
7054,1719815220,2326.83,2327.6,2326.58,2327.55,225,19,0
7055,1719815400,2327.55,2327.55,2326.34,2326.54,115,19,0
7056,1719815580,2326.52,2326.68,2325.77,2325.83,154,19,0
7057,1719815760,2325.78,2325.82,2325.1,2325.33,95,19,0
7058,1719815940,2325.34,2325.34,2324.89,2325.21,117,19,0
7059,1719816120,2325.22,2325.33,2324.42,2324.72,170,19,0
7060,1719816300,2324.71,2324.94,2324.54,2324.64,171,20,0
7061,1719816480,2324.65,2324.82,2324.43,2324.73,158,19,0
7062,1719816660,2324.75,2324.84,2324.47,2324.64,137,19,0
7063,1719816840,2324.59,2325.07,2324.41,2324.82,125,19,0
7064,1719817020,2324.84,2324.9,2324.62,2324.72,68,19,0
7065,1719817200,2324.65,2325.11,2324.09,2325.09,127,19,0
7066,1719817380,2325.03,2325.11,2324.89,2324.98,87,19,0
7067,1719817560,2324.97,2325.93,2324.8,2325.81,193,19,0
7068,1719817740,2325.8,2325.82,2325.46,2325.78,107,19,0
7069,1719817920,2325.82,2325.98,2325.53,2325.9,89,19,0
7070,1719818100,2325.96,2326.07,2325.65,2325.68,156,19,0
7071,1719818280,2325.67,2325.92,2325.42,2325.48,91,21,0
7072,1719818460,2325.49,2325.56,2325.18,2325.2,52,19,0
7073,1719818640,2325.22,2325.25,2324.4,2324.57,132,19,0
7074,1719818820,2324.58,2324.62,2324.13,2324.23,113,19,0
7075,1719819000,2324.25,2324.28,2323.69,2323.69,151,19,0
7076,1719819180,2323.72,2323.72,2322.07,2322.53,286,19,0
7077,1719819360,2322.57,2323.07,2321.79,2321.94,273,19,0
7078,1719819540,2321.94,2322.2,2321.5,2321.91,253,19,0
7079,1719819720,2321.92,2322.02,2321.39,2322.0,228,19,0
7080,1719819900,2321.97,2322.92,2321.78,2322.86,259,19,0
7081,1719820080,2322.86,2323.34,2322.72,2323.2,197,19,0
7082,1719820260,2323.21,2323.53,2322.91,2323.45,169,19,0
7083,1719820440,2323.46,2323.91,2323.46,2323.72,164,19,0
7084,1719820620,2323.61,2323.94,2323.56,2323.61,130,19,0
7085,1719820800,2323.61,2323.91,2322.53,2322.62,225,19,0
7086,1719820980,2322.61,2322.76,2321.93,2322.23,217,22,0
7087,1719821160,2322.23,2322.84,2322.13,2322.34,170,19,0
7088,1719821340,2322.34,2322.69,2322.14,2322.44,157,19,0
7089,1719821520,2322.4,2322.66,2322.04,2322.66,152,19,0
7090,1719821700,2322.65,2322.72,2321.96,2322.09,178,20,0
7091,1719821880,2322.1,2322.27,2321.72,2321.76,195,20,0
7092,1719822060,2321.76,2322.13,2321.66,2322.03,174,19,0
7093,1719822240,2322.03,2322.03,2321.69,2321.94,194,19,0
7094,1719822420,2321.94,2322.2,2321.48,2321.63,157,19,0
7095,1719822600,2321.65,2321.85,2318.9,2320.42,819,19,0
7096,1719822780,2320.45,2321.02,2319.39,2320.85,535,19,0
7097,1719822960,2320.85,2322.11,2320.75,2321.52,578,19,0
7098,1719823140,2321.5,2321.67,2319.75,2319.87,384,19,0
7099,1719823320,2319.88,2320.22,2318.43,2319.29,485,19,0
7100,1719823500,2319.3,2320.38,2319.2,2320.28,289,19,0
7101,1719823680,2320.28,2320.31,2319.28,2320.27,334,19,0
7102,1719823860,2320.32,2321.53,2320.13,2320.78,204,19,0
7103,1719824040,2320.75,2320.95,2320.14,2320.64,244,19,0
7104,1719824220,2320.65,2321.87,2320.39,2321.84,269,19,0
7105,1719824400,2321.76,2322.86,2321.29,2322.81,313,19,0
7106,1719824580,2322.83,2323.31,2321.88,2322.19,352,19,0
7107,1719824760,2322.28,2323.1,2321.72,2322.51,313,19,0
7108,1719824940,2322.46,2323.1,2322.14,2323.07,264,19,0
7109,1719825120,2323.09,2324.93,2322.98,2324.33,343,19,0
7110,1719825300,2324.39,2324.45,2323.17,2324.04,352,19,0
7111,1719825480,2324.02,2326.21,2324.02,2325.9,398,19,0
7112,1719825660,2325.95,2326.2,2325.25,2325.69,369,19,0
7113,1719825840,2325.68,2327.58,2325.58,2326.89,395,19,0
7114,1719826020,2326.91,2327.44,2326.4,2327.25,273,19,0
7115,1719826200,2327.18,2327.44,2326.56,2327.12,272,19,0
7116,1719826380,2327.06,2328.49,2326.79,2328.42,538,19,0
7117,1719826560,2328.42,2328.95,2327.27,2327.59,530,19,0
7118,1719826740,2327.62,2327.97,2326.16,2326.38,486,19,0
7119,1719826920,2326.38,2326.53,2325.9,2326.19,388,19,0
7120,1719827100,2326.19,2326.19,2325.07,2325.37,389,19,0
7121,1719827280,2325.38,2326.35,2325.24,2325.25,374,19,0
7122,1719827460,2325.28,2326.24,2325.02,2326.04,364,19,0
7123,1719827640,2326.02,2326.98,2326.02,2326.86,307,19,0
7124,1719827820,2326.84,2326.84,2325.64,2326.45,457,19,0
7125,1719828000,2326.46,2326.93,2325.95,2326.29,359,19,0
7126,1719828180,2326.27,2326.54,2324.49,2324.55,490,19,0
7127,1719828360,2324.54,2325.48,2324.4,2325.46,413,19,0
7128,1719828540,2325.46,2326.03,2324.98,2325.56,281,19,0
7129,1719828720,2325.58,2326.23,2325.57,2326.14,260,19,0
7130,1719828900,2326.16,2326.38,2324.65,2324.66,315,19,0
7131,1719829080,2324.65,2325.38,2324.5,2325.12,259,19,0
7132,1719829260,2325.11,2325.79,2324.72,2324.72,248,19,0
7133,1719829440,2324.72,2324.88,2323.94,2323.99,321,19,0
7134,1719829620,2324.06,2324.92,2323.94,2324.69,262,19,0
7135,1719829800,2324.64,2325.73,2324.36,2325.6,191,19,0
7136,1719829980,2325.62,2326.2,2324.91,2325.09,202,19,0
7137,1719830160,2325.04,2325.31,2324.89,2325.14,151,19,0
7138,1719830340,2325.13,2325.7,2324.67,2325.55,259,19,0
7139,1719830520,2325.54,2326.48,2325.4,2326.44,235,19,0
7140,1719830700,2326.43,2326.71,2325.64,2325.9,325,19,0
7141,1719830880,2325.92,2325.93,2325.05,2325.11,272,19,0
7142,1719831060,2325.19,2325.21,2323.66,2323.98,268,19,0
7143,1719831240,2324.0,2325.82,2323.98,2325.32,332,19,0
7144,1719831420,2325.34,2325.34,2323.65,2323.71,236,19,0
7145,1719831600,2323.66,2324.34,2322.81,2322.84,412,19,0
7146,1719831780,2322.74,2323.02,2322.0,2322.34,301,19,0
7147,1719831960,2322.35,2323.6,2322.32,2322.85,310,19,0
7148,1719832140,2322.9,2324.01,2321.88,2323.85,405,19,0
7149,1719832320,2323.84,2324.03,2323.03,2323.03,630,19,0
7150,1719832500,2323.03,2323.16,2321.89,2323.09,359,19,0
7151,1719832680,2323.11,2324.02,2323.11,2323.37,585,19,0
7152,1719832860,2323.37,2323.6,2322.48,2322.75,459,19,0
7153,1719833040,2322.78,2324.33,2322.39,2324.31,526,19,0
7154,1719833220,2324.32,2325.01,2324.32,2324.64,261,19,0
7155,1719833400,2324.63,2325.47,2324.42,2325.14,254,19,0
7156,1719833580,2325.12,2325.4,2324.62,2324.89,227,19,0
7157,1719833760,2324.9,2325.08,2323.89,2324.15,310,19,0
7158,1719833940,2324.16,2324.6,2323.63,2324.56,284,19,0
7159,1719834120,2324.58,2325.59,2324.54,2324.91,356,19,0
7160,1719834300,2324.87,2324.98,2323.9,2324.54,335,19,0
7161,1719834480,2324.54,2325.32,2323.86,2325.21,197,19,0
7162,1719834660,2325.21,2325.32,2324.61,2325.21,180,19,0
7163,1719834840,2325.22,2325.78,2325.05,2325.73,168,19,0
7164,1719835020,2325.73,2326.21,2325.71,2325.8,222,19,0
7165,1719835200,2325.8,2326.08,2325.41,2325.95,421,19,0
7166,1719835380,2325.96,2326.81,2325.96,2326.59,361,19,0
7167,1719835560,2326.62,2327.25,2326.24,2327.16,293,19,0
7168,1719835740,2327.16,2328.63,2326.84,2328.55,472,19,0
7169,1719835920,2328.59,2329.14,2328.08,2328.11,325,19,0
7170,1719836100,2328.12,2328.83,2328.07,2328.82,293,19,0
7171,1719836280,2328.8,2329.43,2328.32,2328.35,282,19,0
7172,1719836460,2328.47,2328.85,2328.04,2328.59,272,19,0
7173,1719836640,2328.58,2328.79,2327.83,2328.6,289,19,0
7174,1719836820,2328.54,2328.84,2327.47,2327.54,286,19,0
7175,1719837000,2327.53,2328.0,2327.24,2327.61,316,19,0
7176,1719837180,2327.62,2328.12,2327.33,2327.41,184,19,0
7177,1719837360,2327.41,2327.83,2327.27,2327.54,228,19,0
7178,1719837540,2327.49,2327.78,2326.75,2326.75,279,19,0
7179,1719837720,2326.74,2326.84,2326.38,2326.43,156,19,0
7180,1719837900,2326.37,2327.72,2326.19,2327.3,238,19,0
7181,1719838080,2327.33,2327.96,2326.87,2326.94,147,19,0
7182,1719838260,2326.92,2327.39,2326.69,2326.84,163,19,0
7183,1719838440,2326.85,2327.03,2326.52,2326.82,183,19,0
7184,1719838620,2326.81,2327.85,2326.39,2327.36,376,19,0
7185,1719838800,2327.4,2329.33,2327.4,2329.33,364,19,0
7186,1719838980,2329.32,2329.82,2328.56,2328.6,343,19,0
7187,1719839160,2328.55,2329.45,2328.25,2329.16,217,19,0
7188,1719839340,2329.15,2329.46,2328.92,2328.93,173,19,0
7189,1719839520,2328.99,2329.42,2328.85,2328.94,185,19,0
7190,1719839700,2328.92,2330.17,2328.8,2329.66,331,19,0
7191,1719839880,2329.68,2329.99,2328.32,2328.42,330,19,0
7192,1719840060,2328.44,2329.05,2328.02,2328.71,468,19,0
7193,1719840240,2328.73,2329.2,2328.51,2329.2,270,19,0
7194,1719840420,2329.23,2329.61,2328.99,2328.99,190,19,0
7195,1719840600,2329.0,2329.28,2328.47,2329.24,190,19,0
7196,1719840780,2329.25,2330.12,2329.16,2329.88,253,19,0
7197,1719840960,2329.87,2331.0,2329.87,2330.84,285,19,0
7198,1719841140,2330.85,2331.59,2330.59,2331.52,275,19,0
7199,1719841320,2331.54,2332.11,2330.26,2330.34,302,19,0
7200,1719841500,2330.37,2330.58,2329.63,2330.28,363,19,0
7201,1719841680,2330.29,2331.08,2330.17,2330.77,339,19,0
7202,1719841860,2330.78,2331.81,2330.67,2331.52,289,19,0
7203,1719842040,2331.51,2332.04,2331.35,2331.99,248,19,0
7204,1719842220,2331.98,2332.51,2331.85,2332.51,268,19,0
7205,1719842400,2332.65,2333.44,2332.1,2332.72,294,19,0
7206,1719842580,2332.73,2333.25,2332.43,2333.25,274,19,0
7207,1719842760,2333.29,2334.08,2333.07,2333.45,560,19,0
7208,1719842940,2333.44,2333.55,2332.65,2333.35,278,19,0
7209,1719843120,2333.36,2334.05,2333.35,2333.85,339,19,0
7210,1719843300,2333.83,2334.95,2333.66,2334.56,505,19,0
7211,1719843480,2334.59,2334.95,2334.24,2334.81,478,19,0
7212,1719843660,2334.82,2335.38,2334.56,2335.1,444,19,0
7213,1719843840,2335.16,2336.44,2334.93,2335.63,400,19,0
7214,1719844020,2335.64,2336.28,2335.38,2335.72,336,19,0
7215,1719844200,2335.75,2336.05,2334.98,2335.75,289,19,0
7216,1719844380,2335.74,2336.3,2335.45,2335.52,324,19,0
7217,1719844560,2335.53,2337.29,2335.53,2335.57,364,19,0
7218,1719844740,2335.61,2336.72,2335.47,2336.33,367,19,0
7219,1719844920,2336.37,2336.99,2336.34,2336.71,435,19,0
7220,1719845100,2336.66,2337.0,2336.38,2336.61,356,19,0
7221,1719845280,2336.57,2337.11,2335.96,2336.96,575,19,0
7222,1719845460,2336.97,2337.94,2336.86,2337.37,327,19,0
7223,1719845640,2337.39,2338.13,2337.38,2337.7,312,19,0
7224,1719845820,2337.7,2338.22,2337.21,2338.14,270,19,0
7225,1719846000,2338.14,2338.46,2336.97,2337.7,388,19,0
7226,1719846180,2337.69,2337.83,2336.8,2336.82,462,19,0
7227,1719846360,2336.82,2337.06,2336.3,2336.83,526,19,0
7228,1719846540,2336.83,2337.39,2335.66,2335.72,509,19,0
7229,1719846720,2335.73,2336.7,2335.25,2336.01,350,19,0
7230,1719846900,2336.13,2336.83,2335.6,2335.6,293,19,0
7231,1719847080,2335.61,2335.69,2334.58,2335.16,571,19,0
7232,1719847260,2335.24,2336.4,2335.12,2336.06,684,19,0
7233,1719847440,2336.05,2336.09,2335.1,2335.29,601,19,0
7234,1719847620,2335.28,2336.16,2334.35,2334.44,524,19,0
7235,1719847800,2334.46,2334.91,2333.62,2333.99,502,19,0
7236,1719847980,2333.99,2334.9,2333.45,2334.89,399,19,0
7237,1719848160,2334.91,2335.13,2333.03,2333.05,640,19,0
7238,1719848340,2333.08,2333.1,2330.08,2330.54,641,19,0
7239,1719848520,2330.46,2330.58,2329.8,2330.27,559,19,0
7240,1719848700,2330.26,2330.28,2328.66,2329.58,612,19,0
7241,1719848880,2329.59,2329.59,2327.63,2327.77,576,19,0
7242,1719849060,2327.71,2328.62,2327.49,2327.94,488,19,0
7243,1719849240,2327.94,2328.64,2327.29,2328.49,520,19,0
7244,1719849420,2328.44,2328.62,2327.12,2327.34,527,19,0
7245,1719849600,2327.41,2329.26,2327.14,2329.19,847,19,0
7246,1719849780,2329.11,2329.5,2327.43,2327.43,643,19,0
7247,1719849960,2327.42,2328.19,2326.93,2327.04,590,19,0
7248,1719850140,2327.03,2328.69,2326.92,2328.69,481,19,0
7249,1719850320,2328.74,2329.14,2327.79,2328.04,468,19,0
7250,1719850500,2328.06,2328.32,2326.61,2327.66,574,19,0
7251,1719850680,2327.44,2327.47,2326.82,2326.97,418,19,0
7252,1719850860,2326.58,2327.41,2325.43,2325.62,735,19,0
7253,1719851040,2325.63,2326.5,2325.39,2326.24,603,19,0
7254,1719851220,2326.26,2327.77,2326.04,2327.76,625,19,0
7255,1719851400,2327.72,2328.35,2325.55,2326.07,827,19,0
7256,1719851580,2326.1,2327.47,2326.1,2326.16,658,19,0
7257,1719851760,2326.11,2331.32,2326.04,2329.55,871,19,0
7258,1719851940,2329.54,2332.22,2329.35,2331.8,706,19,0
7259,1719852120,2331.81,2333.2,2331.55,2332.59,556,19,0
7260,1719852300,2332.61,2333.36,2331.64,2332.78,713,20,0
7261,1719852480,2332.78,2333.27,2331.71,2332.39,589,19,0
7262,1719852660,2332.32,2334.1,2332.32,2332.92,653,19,0
7263,1719852840,2332.92,2332.98,2330.67,2331.29,642,19,0
7264,1719853020,2331.31,2331.5,2325.66,2326.73,359,19,0
7265,1719853200,2326.3,2333.33,2326.3,2330.42,1262,19,0
7266,1719853380,2330.5,2333.44,2330.46,2332.53,1007,19,0
7267,1719853560,2332.53,2334.25,2330.71,2331.01,1030,19,0
7268,1719853740,2331.02,2331.49,2327.49,2328.79,970,19,0
7269,1719853920,2328.78,2329.68,2327.05,2327.81,896,19,0
7270,1719854100,2327.84,2328.63,2326.7,2326.79,816,19,0
7271,1719854280,2326.82,2328.11,2324.72,2325.04,803,19,0
7272,1719854460,2325.03,2325.52,2320.83,2321.37,1094,19,0
7273,1719854640,2321.31,2323.7,2320.93,2323.34,817,19,0
7274,1719854820,2323.33,2324.01,2322.83,2323.76,505,19,0
7275,1719855000,2323.83,2324.27,2320.84,2321.1,788,19,0
7276,1719855180,2321.08,2322.77,2320.85,2321.62,705,19,0
7277,1719855360,2321.68,2322.44,2320.88,2321.59,670,19,0
7278,1719855540,2321.64,2321.92,2320.84,2320.88,673,19,0
7279,1719855720,2320.88,2322.74,2319.22,2322.5,950,19,0
7280,1719855900,2322.5,2323.34,2322.04,2322.7,775,19,0
7281,1719856080,2322.69,2323.05,2321.17,2321.22,436,19,0
7282,1719856260,2321.18,2323.8,2321.11,2323.55,526,19,0
7283,1719856440,2323.51,2323.71,2322.41,2323.44,437,19,0
7284,1719856620,2323.36,2324.69,2323.05,2324.02,447,19,0
7285,1719856800,2324.05,2324.48,2323.02,2323.43,399,19,0
7286,1719856980,2323.46,2326.14,2323.28,2324.75,545,19,0
7287,1719857160,2324.67,2326.33,2323.76,2325.93,657,19,0
7288,1719857340,2325.88,2326.52,2325.34,2326.27,614,19,0
7289,1719857520,2326.24,2328.8,2326.04,2328.16,590,19,0
7290,1719857700,2328.14,2328.92,2327.69,2328.43,723,19,0
7291,1719857880,2328.34,2328.98,2327.78,2328.71,629,19,0
7292,1719858060,2328.72,2328.88,2326.22,2326.34,613,19,0
7293,1719858240,2326.35,2327.0,2325.84,2326.16,473,19,0
7294,1719858420,2326.17,2326.94,2325.76,2326.68,416,19,0
7295,1719858600,2326.73,2327.53,2326.64,2327.33,370,19,0
7296,1719858780,2327.43,2328.04,2327.28,2327.28,264,19,0
7297,1719858960,2327.42,2327.99,2326.77,2327.48,326,19,0
7298,1719859140,2327.49,2327.51,2325.73,2326.25,418,19,0
7299,1719859320,2326.41,2326.43,2324.85,2324.94,377,19,0
7300,1719859500,2325.01,2328.18,2324.95,2328.04,343,19,0
7301,1719859680,2328.06,2328.46,2327.62,2328.05,288,19,0
7302,1719859860,2328.15,2328.77,2328.05,2328.37,298,19,0
7303,1719860040,2328.36,2328.36,2327.18,2327.63,294,19,0
7304,1719860220,2327.64,2328.21,2327.25,2327.75,499,19,0
7305,1719860400,2327.74,2328.56,2327.36,2327.72,474,19,0
7306,1719860580,2327.72,2327.86,2327.03,2327.8,381,19,0
7307,1719860760,2327.78,2328.73,2327.51,2327.99,329,19,0
7308,1719860940,2328.0,2328.94,2327.62,2328.71,383,19,0
7309,1719861120,2328.7,2329.01,2328.34,2328.82,392,19,0
7310,1719861300,2328.82,2329.75,2328.62,2329.63,390,19,0
7311,1719861480,2329.64,2330.99,2329.48,2330.35,430,19,0
7312,1719861660,2330.49,2331.19,2330.35,2331.05,425,19,0
7313,1719861840,2331.06,2331.84,2331.0,2331.42,407,19,0
7314,1719862020,2331.44,2331.65,2330.52,2330.7,338,19,0
7315,1719862200,2330.73,2330.91,2330.03,2330.23,250,19,0
7316,1719862380,2330.23,2330.51,2329.26,2329.51,262,19,0
7317,1719862560,2329.36,2329.41,2328.13,2328.3,350,19,0
7318,1719862740,2328.32,2328.92,2328.27,2328.62,205,19,0
7319,1719862920,2328.6,2329.55,2328.34,2329.44,184,19,0
7320,1719863100,2329.45,2329.46,2328.26,2328.55,164,19,0
7321,1719863280,2328.61,2328.61,2327.45,2327.89,212,19,0
7322,1719863460,2328.04,2328.04,2326.93,2327.01,281,19,0
7323,1719863640,2327.21,2327.41,2326.6,2327.26,228,19,0
7324,1719863820,2327.29,2328.45,2327.29,2328.14,235,19,0
7325,1719864000,2328.13,2328.28,2326.98,2326.98,216,19,0
7326,1719864180,2326.97,2327.68,2326.72,2327.57,221,19,0
7327,1719864360,2327.58,2328.32,2327.41,2328.25,190,19,0
7328,1719864540,2328.26,2328.47,2327.86,2328.36,216,19,0
7329,1719864720,2328.36,2328.49,2327.01,2327.22,215,19,0
7330,1719864900,2327.18,2327.86,2327.16,2327.44,190,19,0
7331,1719865080,2327.46,2327.7,2327.15,2327.34,159,19,0
7332,1719865260,2327.34,2327.81,2327.31,2327.52,273,21,0
7333,1719865440,2327.59,2327.85,2327.03,2327.85,297,19,0
7334,1719865620,2327.84,2329.2,2327.32,2329.03,287,19,0
7335,1719865800,2329.03,2329.83,2328.92,2329.35,305,19,0
7336,1719865980,2329.34,2329.79,2329.12,2329.77,192,19,0
7337,1719866160,2329.73,2329.78,2329.46,2329.48,139,19,0
7338,1719866340,2329.47,2329.58,2329.16,2329.52,147,19,0
7339,1719866520,2329.48,2329.77,2329.35,2329.41,114,19,0
7340,1719866700,2329.42,2329.72,2328.47,2328.75,152,19,0
7341,1719866880,2328.74,2329.23,2328.57,2329.21,131,19,0
7342,1719867060,2329.23,2329.88,2328.94,2329.84,138,19,0
7343,1719867240,2329.78,2329.78,2329.08,2329.18,136,19,0
7344,1719867420,2329.21,2329.34,2329.06,2329.21,159,19,0
7345,1719867600,2329.22,2329.22,2328.07,2328.1,195,19,0
7346,1719867780,2328.12,2328.36,2327.82,2328.03,172,19,0
7347,1719867960,2328.04,2328.42,2327.83,2328.19,98,19,0
7348,1719868140,2328.23,2328.55,2328.06,2328.39,97,19,0
7349,1719868320,2328.29,2328.35,2327.3,2327.49,163,19,0
7350,1719868500,2327.52,2327.87,2327.05,2327.67,131,19,0
7351,1719868680,2327.67,2327.98,2327.55,2327.59,110,19,0
7352,1719868860,2327.63,2327.79,2327.3,2327.4,123,19,0
7353,1719869040,2327.4,2327.4,2327.04,2327.25,152,19,0
7354,1719869220,2327.23,2327.44,2327.0,2327.27,193,19,0
7355,1719869400,2327.24,2328.05,2327.16,2327.99,152,19,0
7356,1719869580,2327.93,2328.57,2327.91,2328.27,175,19,0
7357,1719869760,2328.23,2328.72,2327.75,2328.65,148,19,0
7358,1719869940,2328.64,2328.87,2328.41,2328.87,156,19,0
7359,1719870120,2328.92,2329.38,2328.92,2329.35,169,19,0
7360,1719870300,2329.34,2329.52,2329.1,2329.32,135,19,0
7361,1719870480,2329.36,2330.51,2329.35,2330.49,151,19,0
7362,1719870660,2330.46,2330.75,2330.17,2330.25,139,19,0
7363,1719870840,2330.31,2330.54,2330.03,2330.03,124,19,0
7364,1719871020,2330.05,2330.15,2329.86,2329.91,128,19,0
7365,1719871200,2329.95,2330.79,2329.93,2330.74,171,19,0
7366,1719871380,2330.75,2331.12,2330.21,2330.28,162,19,0
7367,1719871560,2330.25,2330.41,2329.63,2330.25,114,19,0
7368,1719871740,2330.24,2330.58,2330.1,2330.34,139,19,0
7369,1719871920,2330.26,2330.34,2329.71,2329.74,95,19,0
7370,1719872100,2329.73,2329.79,2328.92,2329.26,164,19,0
7371,1719872280,2329.24,2330.25,2329.24,2330.11,117,19,0
7372,1719872460,2330.11,2330.21,2329.82,2330.15,118,19,0
7373,1719872640,2330.2,2330.96,2330.16,2330.46,159,19,0
7374,1719872820,2330.45,2331.02,2330.34,2331.02,128,19,0
7375,1719873000,2331.04,2331.46,2330.83,2331.36,132,19,0
7376,1719873180,2331.35,2331.41,2330.67,2330.86,178,19,0
7377,1719873360,2330.85,2330.9,2330.03,2330.1,185,19,0
7378,1719873540,2330.06,2330.27,2329.93,2329.93,98,19,0
7379,1719873720,2329.93,2330.16,2329.61,2329.66,108,19,0
7380,1719873900,2329.67,2330.32,2329.54,2330.25,129,19,0
7381,1719874080,2330.25,2330.26,2329.99,2330.07,90,19,0
7382,1719874260,2330.12,2330.73,2330.12,2330.4,126,19,0
7383,1719874440,2330.43,2330.69,2330.09,2330.68,169,19,0
7384,1719874620,2330.71,2331.36,2330.7,2330.98,191,19,0
7385,1719874800,2331.01,2331.82,2330.84,2331.61,217,19,0
7386,1719874980,2331.61,2331.94,2331.61,2331.82,126,19,0
7387,1719875160,2331.83,2332.3,2331.83,2332.26,88,19,0
7388,1719875340,2332.26,2332.37,2331.64,2331.65,94,19,0
7389,1719875520,2331.65,2332.14,2331.58,2332.09,88,19,0
7390,1719875700,2332.08,2332.3,2331.82,2331.89,120,20,0
7391,1719875880,2331.92,2332.07,2331.75,2331.77,59,19,0
7392,1719876060,2331.74,2332.01,2331.73,2332.01,39,19,0
7393,1719876240,2332.07,2332.21,2331.81,2331.81,24,19,0
7394,1719876420,2331.66,2331.79,2331.24,2331.61,91,19,0
7395,1719876600,2331.65,2331.7,2331.43,2331.68,32,19,0
7396,1719876780,2331.86,2331.94,2331.76,2331.8,76,19,0
7397,1719876960,2331.84,2331.91,2331.6,2331.69,66,19,0
7398,1719877140,2331.71,2331.82,2331.6,2331.74,37,19,0
7399,1719877320,2331.74,2331.86,2331.6,2331.69,46,19,0
7400,1719877500,2331.74,2332.02,2331.73,2331.98,48,19,0
7401,1719877680,2332.02,2332.18,2332.0,2332.09,49,19,0
7402,1719877860,2331.99,2332.11,2331.53,2331.84,48,19,0
7403,1719878040,2331.84,2331.86,2331.64,2331.75,53,19,0
7404,1719878220,2331.77,2331.82,2331.63,2331.67,24,20,0
7405,1719882000,2331.13,2332.64,2330.89,2332.14,78,19,0
7406,1719882180,2332.14,2332.14,2331.37,2331.58,66,19,0
7407,1719882360,2331.53,2331.79,2331.2,2331.74,53,19,0
7408,1719882540,2331.81,2332.04,2331.74,2331.96,44,19,0
7409,1719882720,2331.9,2332.0,2331.62,2331.8,71,21,0
